Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes	
 -9.  -9.  175.11d3  -9. 115. zz   19.510    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  264.66d3  -9. 369. zz   19.830    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  265.10d3  -9. 369. zz   19.810    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  265.55d3  -9. 369. zz   19.830    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  266.00d3  -9. 369. zz   19.750    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  331.28d3  -9. 369. zz   20.190    0.070    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  331.74d3  -9. 369. zz   20.130    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  332.19d3  -9. 369. zz   20.210    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  332.64d3  -9. 369. zz   20.180    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  355.58d3  -9. 369. zz   20.380    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  356.02d3  -9. 369. zz   20.330    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  356.47d3  -9. 369. zz   20.340    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  356.93d3  -9. 369. zz   20.440    0.070    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  419.04d3  -9. 1476. zz   20.490    0.080    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9. 1300.22d3  -9. 1476. zz   22.510  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 1635.15d3  -9. 1476. zz   22.470  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 1808.91d3  -9. 2952. zz   23.020  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 2070.84d3  -9. 2952. zz   23.360  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 2840.06d3  -9. 4428. zz   23.060  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 265.36d3 -9. 	1200. J   19.460    0.040  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 	
 -9.  -9. 331.98d3 -9. 	1200. J   19.900    0.040  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 	
 -9.  -9. 356.28d3 -9. 	1200. J   20.050    0.040  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 	
 -9.  -9. 419.06d3 -9. 	1200. J   20.030    0.060  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 	
 -9.  -9. 265.36d3 -9. 	1200. H   19.250    0.040  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 	
 -9.  -9. 331.98d3 -9. 	1200. H   19.530    0.040  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 		
 -9.  -9. 356.28d3 -9. 	1200. H   19.780    0.070  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 	
 -9.  -9. 419.06d3 -9. 	1200. H   19.810    0.070  -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 		
 -9.  -9. 331.98d3 -9. 	1200. KS   19.280    0.090 -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9. 356.28d3 -9. 	1200. KS   19.560    0.090 -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9. 419.06d3 -9. 	1200. KS   19.580    0.130 -9.  -9.  -9. GROND rau10 AB 0  0.03 0. 2 Gal_Ext=E(B-V) 
