		#Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)		beta	z
         201030.3000               0.0010    6.4804746154074609e-06    1.1221227195248330e-06	1.071	3.211
         202053.3000               0.0010    6.7984015709065374e-06    5.6980190772959338e-07	1.071	3.211
         203129.9000               0.0010    7.8368947646802720e-06    8.2794384721085198e-07	1.071	3.211
         203216.3000               0.0010    7.0017534537359158e-06    5.3525483523828227e-07	1.071	3.211
         204339.5000               0.0010    5.3704022059994359e-06    5.6882718726951498e-07	1.071	3.211
         204388.7000               0.0010    6.4710866286928424e-06    5.5867502065842281e-07	1.071	3.211
         205453.2000               0.0010    6.6081944506674294e-06    4.1476329469120305e-07	1.071	3.211
         267929.9000               0.0010    3.6779583774175202e-06    2.0325149703104670e-07	1.071	3.211
         270548.6000               0.0010    3.0732225341759460e-06    3.9507338516243503e-07	1.071	3.211
         271713.3000               0.0010    3.9925063050063305e-06    4.3139021966847973e-07	1.071	3.211
         273708.3000               0.0010    4.5207116985915039e-06    2.9978852159702376e-07	1.071	3.211
         279421.1000               0.0010    3.9356784660449206e-06    4.2536702072618627e-07	1.071	3.211
         281264.8000               0.0010    3.8406683843462095e-06    2.7237875352423328e-07	1.071	3.211
         283770.4000               0.0010    3.9337504948823658e-06    1.8840214660444617e-07	1.071	3.211
         286894.7000               0.0010    3.0378505805691291e-06    4.6809560537174027e-07	1.071	3.211
         289433.1000               0.0010    3.5059588129333131e-06    3.0676521180496244e-07	1.071	3.211
         322652.2000               0.0010    2.3812599478242842e-06    9.2115304112994465e-08	1.071	3.211
         355409.9000               0.0010    1.6128976338243842e-06    1.4855336620331771e-07	1.071	3.211
         365644.8000               0.0010    1.7832277153679454e-06    1.7738065467464600e-07	1.071	3.211
         366386.1000               0.0010    2.1515825167623313e-06    2.7734601589927908e-07	1.071	3.211
         377849.7000               0.0010    1.5219724965830182e-06    1.3877706282523046e-07	1.071	3.211
         421058.3000               0.0010    1.1097031079515249e-06    1.2571514665277964e-07	1.071	3.211
         440970.0000               0.0010    9.7007832608749128e-07    8.5773617548373615e-08	1.071	3.211
         461793.3000               0.0010    1.0186073411068199e-06    1.8857258380005968e-07	1.071	3.211
         462389.5000               0.0010    1.1261773863676625e-06    9.1277800647182267e-08	1.071	3.211
         462574.4000               0.0010    1.0375781127728327e-06    2.0995225424189924e-07	1.071	3.211
         637530.0000               0.0010    4.3571929906464109e-07    1.5651180349559360e-08	1.071	3.211
